incident_id,source_text_path,output_json_path,provider,model,extracted,extracted_at,valid,validation_errors,error,raw_response_path
mi-685-gom-shelf-02-oct-2015,data/raw/bsee/text/mi-685-gom-shelf-02-oct-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mi-685-gom-shelf-02-oct-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:34:39.429104+00:00,True,,,
mo-872-05-may-2018,data/raw/bsee/text/mo-872-05-may-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mo-872-05-may-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:35:02.115136+00:00,True,,,
mo20916-ap20cox202022-nov-2023,data/raw/bsee/text/mo20916-ap20cox202022-nov-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mo20916-ap20cox202022-nov-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:35:26.039639+00:00,True,,,
mp-153b-fieldwood-energy-25-dec-2020,data/raw/bsee/text/mp-153b-fieldwood-energy-25-dec-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-153b-fieldwood-energy-25-dec-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:35:41.271630+00:00,True,,,
mp-259-fieldwood-energy-23-mar-2020-v2,data/raw/bsee/text/mp-259-fieldwood-energy-23-mar-2020-v2.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-259-fieldwood-energy-23-mar-2020-v2.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:35:59.466036+00:00,True,,,
mp-283-wt-offshore-08-may-2021,data/raw/bsee/text/mp-283-wt-offshore-08-may-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-283-wt-offshore-08-may-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:36:19.401166+00:00,True,,,
mp-288a-stone-energy-02-feb-2015,data/raw/bsee/text/mp-288a-stone-energy-02-feb-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-288a-stone-energy-02-feb-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:36:55.433655+00:00,True,,,
mp-299-fmi-22-sep-2019,data/raw/bsee/text/mp-299-fmi-22-sep-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-299-fmi-22-sep-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:37:25.836261+00:00,True,,,
mp-41ca-cantium-24-apr-2021,data/raw/bsee/text/mp-41ca-cantium-24-apr-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-41ca-cantium-24-apr-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:37:52.078162+00:00,True,,,
mp-42-cantium-9-sep-2020,data/raw/bsee/text/mp-42-cantium-9-sep-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-42-cantium-9-sep-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:38:10.026948+00:00,True,,,
mp-42-l-cantium-llc-21-sept-2021,data/raw/bsee/text/mp-42-l-cantium-llc-21-sept-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-42-l-cantium-llc-21-sept-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:38:36.758728+00:00,True,,,
mp-64-sanare-energy-09-oct-2021,data/raw/bsee/text/mp-64-sanare-energy-09-oct-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp-64-sanare-energy-09-oct-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:38:55.968406+00:00,True,,,
mp140b-fieldwood-energy-09-jun-2021,data/raw/bsee/text/mp140b-fieldwood-energy-09-jun-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp140b-fieldwood-energy-09-jun-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:39:11.949941+00:00,True,,,
mp2015320b20gom20shelf2003-may-2025,data/raw/bsee/text/mp2015320b20gom20shelf2003-may-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp2015320b20gom20shelf2003-may-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:39:50.168416+00:00,True,,,
mp2027020walter20oil20and20gas20injury203-jul-20232028129,data/raw/bsee/text/mp2027020walter20oil20and20gas20injury203-jul-20232028129.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp2027020walter20oil20and20gas20injury203-jul-20232028129.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:40:13.792474+00:00,True,,,
mp2031120gom20shelf2012-mar-23,data/raw/bsee/text/mp2031120gom20shelf2012-mar-23.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp2031120gom20shelf2012-mar-23.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:40:53.646899+00:00,True,,,
mp204220d20cantium2027-apr-25,data/raw/bsee/text/mp204220d20cantium2027-apr-25.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp204220d20cantium2027-apr-25.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:41:15.722973+00:00,True,,,
mp288-talos-petroleum-15-october-2019,data/raw/bsee/text/mp288-talos-petroleum-15-october-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp288-talos-petroleum-15-october-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:41:51.941416+00:00,True,,,
mp296-gom-shelf-llc-21-jan-2019,data/raw/bsee/text/mp296-gom-shelf-llc-21-jan-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mp296-gom-shelf-llc-21-jan-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:42:11.534386+00:00,True,,,
mu-a-111-a-apache-corp-06-oct-2014,data/raw/bsee/text/mu-a-111-a-apache-corp-06-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mu-a-111-a-apache-corp-06-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:42:29.609299+00:00,True,,,
mu-a-111-a-apache-corp-23-jun-2015,data/raw/bsee/text/mu-a-111-a-apache-corp-23-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mu-a-111-a-apache-corp-23-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:42:40.993630+00:00,True,,,
mu-a-111-a-apache-corp-25-jun-2015,data/raw/bsee/text/mu-a-111-a-apache-corp-25-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mu-a-111-a-apache-corp-25-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:42:58.104311+00:00,True,,,
mu-a-111-a-apache-corp-31-jul-2014,data/raw/bsee/text/mu-a-111-a-apache-corp-31-jul-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mu-a-111-a-apache-corp-31-jul-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:43:13.085038+00:00,True,,,
mu-a-31b-anadarko-04-july-2014,data/raw/bsee/text/mu-a-31b-anadarko-04-july-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mu-a-31b-anadarko-04-july-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:43:32.072850+00:00,True,,,
murphy-exploration-mc-582-a-13-july-2022,data/raw/bsee/text/murphy-exploration-mc-582-a-13-july-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/murphy-exploration-mc-582-a-13-july-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:43:51.178269+00:00,True,,,
murphy_20nov21_gc_338,data/raw/bsee/text/murphy_20nov21_gc_338.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/murphy_20nov21_gc_338.json,schema_v2_3,claude-sonnet-4-20250514,True,2026-02-20T10:45:34.942264+00:00,True,,,
noble-gc-478-22-jul-2022,data/raw/bsee/text/noble-gc-478-22-jul-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/noble-gc-478-22-jul-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:46:07.271747+00:00,True,,,
panther-operating-company-mp-268-p-30-june-2022,data/raw/bsee/text/panther-operating-company-mp-268-p-30-june-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/panther-operating-company-mp-268-p-30-june-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:46:36.295042+00:00,True,,,
pl-23-talos-energy-offshore-llc-01-aug-2021,data/raw/bsee/text/pl-23-talos-energy-offshore-llc-01-aug-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/pl-23-talos-energy-offshore-llc-01-aug-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:46:57.501716+00:00,True,,,
pl-23-talos-energy-offshore-llc-23-sept-2021,data/raw/bsee/text/pl-23-talos-energy-offshore-llc-23-sept-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/pl-23-talos-energy-offshore-llc-23-sept-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:47:19.270014+00:00,True,,,
pl23-talos-energy-08apr2019,data/raw/bsee/text/pl23-talos-energy-08apr2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/pl23-talos-energy-08apr2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:47:37.163409+00:00,True,,,
pl23-talos-energy-29-feb-2016,data/raw/bsee/text/pl23-talos-energy-29-feb-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/pl23-talos-energy-29-feb-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:48:05.720992+00:00,True,,,
pl5-talos-25-jun-2018,data/raw/bsee/text/pl5-talos-25-jun-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/pl5-talos-25-jun-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:48:29.407544+00:00,True,,,
pn-975a-peregrine-oil-and-gas-26-nov-2015,data/raw/bsee/text/pn-975a-peregrine-oil-and-gas-26-nov-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/pn-975a-peregrine-oil-and-gas-26-nov-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:48:51.195187+00:00,True,,,
santizied-2010-for-ei-333-dated-052419,data/raw/bsee/text/santizied-2010-for-ei-333-dated-052419.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/santizied-2010-for-ei-333-dated-052419.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:49:06.457123+00:00,True,,,
shell-mc-764-20-nov-2021,data/raw/bsee/text/shell-mc-764-20-nov-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/shell-mc-764-20-nov-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:49:40.949731+00:00,True,,,
shell-mc-809-a-20-aug-2022,data/raw/bsee/text/shell-mc-809-a-20-aug-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/shell-mc-809-a-20-aug-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:50:07.131137+00:00,True,,,
shell-mc-940-8-may-2022,data/raw/bsee/text/shell-mc-940-8-may-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/shell-mc-940-8-may-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:50:29.672548+00:00,True,,,
sm-128-apache-corporation-25-feb-2014,data/raw/bsee/text/sm-128-apache-corporation-25-feb-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm-128-apache-corporation-25-feb-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:50:49.836139+00:00,True,,,
sm-130-talos-20-may-2019,data/raw/bsee/text/sm-130-talos-20-may-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm-130-talos-20-may-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:51:05.528189+00:00,True,,,
sm-132b-fieldwood-energy-22-jun-2014,data/raw/bsee/text/sm-132b-fieldwood-energy-22-jun-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm-132b-fieldwood-energy-22-jun-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:51:16.411508+00:00,True,,,
sm-147a-sandridge-17-sep-2014,data/raw/bsee/text/sm-147a-sandridge-17-sep-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm-147a-sandridge-17-sep-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:51:32.795480+00:00,True,,,
sm-192-arena-offshores-07-sep-2022,data/raw/bsee/text/sm-192-arena-offshores-07-sep-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm-192-arena-offshores-07-sep-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:51:59.301180+00:00,True,,,
sm-234-mcmoran-oil-and-gas-13-jan-2015,data/raw/bsee/text/sm-234-mcmoran-oil-and-gas-13-jan-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm-234-mcmoran-oil-and-gas-13-jan-2015.json,schema_v2_3,claude-sonnet-4-20250514,True,2026-02-20T10:52:33.896969+00:00,True,,,
sm-27-sea-robin-pipeline-5-dec-2014,data/raw/bsee/text/sm-27-sea-robin-pipeline-5-dec-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm-27-sea-robin-pipeline-5-dec-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:52:51.447435+00:00,True,,,
sm-58-byron-7-oct-2019,data/raw/bsee/text/sm-58-byron-7-oct-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm-58-byron-7-oct-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:53:06.997536+00:00,True,,,
sm105-fieldwood-07jul2018,data/raw/bsee/text/sm105-fieldwood-07jul2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm105-fieldwood-07jul2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:53:34.814434+00:00,True,,,
sm130-20170911,data/raw/bsee/text/sm130-20170911.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm130-20170911.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:53:49.219920+00:00,True,,,
sm130_talos_25-feb-2024_ev2010r,data/raw/bsee/text/sm130_talos_25-feb-2024_ev2010r.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm130_talos_25-feb-2024_ev2010r.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:54:16.634230+00:00,True,,,
sm130b_talos_12-may-2023,data/raw/bsee/text/sm130b_talos_12-may-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm130b_talos_12-may-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:56:45.786575+00:00,True,,,
sm149-c-fieldwood-07-jan-2021,data/raw/bsee/text/sm149-c-fieldwood-07-jan-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm149-c-fieldwood-07-jan-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:56:56.948194+00:00,True,,,
sm149-fieldwood-17feb2020,data/raw/bsee/text/sm149-fieldwood-17feb2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm149-fieldwood-17feb2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:57:17.154977+00:00,True,,,
sm160_talos_21-sep-2024_ev2010r,data/raw/bsee/text/sm160_talos_21-sep-2024_ev2010r.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm160_talos_21-sep-2024_ev2010r.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:57:34.318089+00:00,True,,,
sm20128b_arena_16-jan-2024_ev2010r,data/raw/bsee/text/sm20128b_arena_16-jan-2024_ev2010r.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm20128b_arena_16-jan-2024_ev2010r.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:58:01.043303+00:00,True,,,
sm201302004feb2320redacted202010,data/raw/bsee/text/sm201302004feb2320redacted202010.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm201302004feb2320redacted202010.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:58:34.278370+00:00,True,,,
sm20130a_talos_14-nov-2022,data/raw/bsee/text/sm20130a_talos_14-nov-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm20130a_talos_14-nov-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:58:52.015666+00:00,True,,,
sm20130b_talos_15-dec-2023_ev2010r,data/raw/bsee/text/sm20130b_talos_15-dec-2023_ev2010r.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm20130b_talos_15-dec-2023_ev2010r.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:59:17.006480+00:00,True,,,
sm20281c_apahe_09-sep-2023,data/raw/bsee/text/sm20281c_apahe_09-sep-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm20281c_apahe_09-sep-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:59:46.698503+00:00,True,,,
sm223-21mar2020-cox-r2,data/raw/bsee/text/sm223-21mar2020-cox-r2.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm223-21mar2020-cox-r2.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:00:09.956161+00:00,True,,,
sm237-177-cox-operating-02-aug-2022,data/raw/bsee/text/sm237-177-cox-operating-02-aug-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm237-177-cox-operating-02-aug-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:00:26.975448+00:00,True,,,
sm58-byron-energy-09112019,data/raw/bsee/text/sm58-byron-energy-09112019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm58-byron-energy-09112019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:00:51.579273+00:00,True,,,
sm99-cox-06-oct-2018,data/raw/bsee/text/sm99-cox-06-oct-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sm99-cox-06-oct-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:01:07.739846+00:00,True,,,
sp-49-cox-operating-8-sep-2020,data/raw/bsee/text/sp-49-cox-operating-8-sep-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp-49-cox-operating-8-sep-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:01:37.366009+00:00,True,,,
sp-57b-cox-operating-17-oct-2020,data/raw/bsee/text/sp-57b-cox-operating-17-oct-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp-57b-cox-operating-17-oct-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:02:01.001697+00:00,True,,,
sp-65a-fieldwood-07-aug-2014,data/raw/bsee/text/sp-65a-fieldwood-07-aug-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp-65a-fieldwood-07-aug-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:02:22.128107+00:00,True,,,
sp-77-energy-xxi-03-jun-2017,data/raw/bsee/text/sp-77-energy-xxi-03-jun-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp-77-energy-xxi-03-jun-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:02:36.564899+00:00,True,,,
sp-83-arena-offshore-07-jan-2021,data/raw/bsee/text/sp-83-arena-offshore-07-jan-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp-83-arena-offshore-07-jan-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:02:49.753963+00:00,True,,,
sp-93-energy-xxi-27-jan-2017,data/raw/bsee/text/sp-93-energy-xxi-27-jan-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp-93-energy-xxi-27-jan-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:03:19.585299+00:00,True,,,
sp-93-energy-xxi-gom-09-oct-2015,data/raw/bsee/text/sp-93-energy-xxi-gom-09-oct-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp-93-energy-xxi-gom-09-oct-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:03:56.663634+00:00,True,,,
sp-93a-energy-xxi-20-oct-2014,data/raw/bsee/text/sp-93a-energy-xxi-20-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp-93a-energy-xxi-20-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:04:14.622208+00:00,True,,,
sp202720nugulf2018-jul-2025,data/raw/bsee/text/sp202720nugulf2018-jul-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp202720nugulf2018-jul-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:04:36.178258+00:00,True,,,
sp202820whitney202021-sep-2023,data/raw/bsee/text/sp202820whitney202021-sep-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp202820whitney202021-sep-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:05:01.610036+00:00,True,,,
sp2049-c20w2620t20offshore2030-jul-2025_0,data/raw/bsee/text/sp2049-c20w2620t20offshore2030-jul-2025_0.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp2049-c20w2620t20offshore2030-jul-2025_0.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:05:32.148269+00:00,True,,,
sp2062-c20gom20shelf202003-nov-2025,data/raw/bsee/text/sp2062-c20gom20shelf202003-nov-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp2062-c20gom20shelf202003-nov-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:05:53.892061+00:00,True,,,
sp2083-a20arena2021-sept-2023,data/raw/bsee/text/sp2083-a20arena2021-sept-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp2083-a20arena2021-sept-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:06:20.869037+00:00,True,,,
sp60-fieldwood-energy-offshore-llc-5jun2019,data/raw/bsee/text/sp60-fieldwood-energy-offshore-llc-5jun2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/sp60-fieldwood-energy-offshore-llc-5jun2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:06:51.728448+00:00,True,,,
ss-114-stone-energy-20-jul-18,data/raw/bsee/text/ss-114-stone-energy-20-jul-18.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-114-stone-energy-20-jul-18.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:07:13.974962+00:00,True,,,
ss-177-wt-offshore-2-aug-2017,data/raw/bsee/text/ss-177-wt-offshore-2-aug-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-177-wt-offshore-2-aug-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:07:42.449827+00:00,True,,,
ss-193-fieldwood-07-may-2022,data/raw/bsee/text/ss-193-fieldwood-07-may-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-193-fieldwood-07-may-2022.json,schema_v2_3,claude-sonnet-4-20250514,True,2026-02-20T11:08:55.340128+00:00,True,,,
ss-198-renaissance-16-july-2017,data/raw/bsee/text/ss-198-renaissance-16-july-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-198-renaissance-16-july-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:09:13.067634+00:00,True,,,
ss-224-d-ert-23-feb-2018,data/raw/bsee/text/ss-224-d-ert-23-feb-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-224-d-ert-23-feb-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:09:32.243127+00:00,True,,,
ss-229-ankor-energy-18-jun-2015,data/raw/bsee/text/ss-229-ankor-energy-18-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-229-ankor-energy-18-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:10:13.273182+00:00,True,,,
ss-229a-ankor-12-dec-2014,data/raw/bsee/text/ss-229a-ankor-12-dec-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-229a-ankor-12-dec-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:10:37.673785+00:00,True,,,
ss-241-shell-25-sep-2014,data/raw/bsee/text/ss-241-shell-25-sep-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-241-shell-25-sep-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:10:57.147226+00:00,True,,,
ss-266-a-renaissance-offshore-5-jan-2017,data/raw/bsee/text/ss-266-a-renaissance-offshore-5-jan-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-266-a-renaissance-offshore-5-jan-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:11:34.304432+00:00,True,,,
ss-274-fieldwood-energy-23-oct-2014,data/raw/bsee/text/ss-274-fieldwood-energy-23-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-274-fieldwood-energy-23-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:11:53.794747+00:00,True,,,
ss-300-wt-offshore-28-mar-2022-redacted,data/raw/bsee/text/ss-300-wt-offshore-28-mar-2022-redacted.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-300-wt-offshore-28-mar-2022-redacted.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:12:15.804877+00:00,True,,,
